HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
204,KY- LEXINGTON,80,320,273,323,04-08-2020
205,KY- LOUISVILLE,81,506,434,510,04-08-2020
207,KY- OWENSBORO,81,35,31,35,04-08-2020
208,KY- PADUCAH,80,0,0,0,04-08-2020
209,LA- ALEXANDRIA,81,101,85,102,04-08-2020
210,LA- BATON ROUGE,92,1974,1688,1992,04-08-2020
212,LA- HOUMA,93,628,537,633,04-08-2020
213,LA- LAFAYETTE,83,449,387,453,04-08-2020
214,LA- LAKE CHARLES,81,82,70,82,04-08-2020
216,LA- METAIRIE,117,2555,2203,2577,04-08-2020
217,LA- MONROE,80,49,43,49,04-08-2020
218,LA- NEW ORLEANS,106,4371,3778,4408,04-08-2020
219,LA- SHREVEPORT,82,393,334,396,04-08-2020
221,ME- BANGOR,80,40,34,40,04-08-2020
222,ME- PORTLAND,83,669,574,675,04-08-2020
223,MD- BALTIMORE,88,3790,3242,3825,04-08-2020
225,MD- SALISBURY,87,453,386,457,04-08-2020
226,MD- TAKOMA PARK,100,1744,1496,1759,04-08-2020
227,MA- BOSTON,91,8353,7172,8428,04-08-2020
230,MA- SPRINGFIELD,88,922,788,930,04-08-2020
231,MA- WORCESTER,91,1281,1099,1292,04-08-2020
232,MI- ANN ARBOR,91,2402,2063,2423,04-08-2020
233,MI- DEARBORN,89,1016,874,1025,04-08-2020
234,MI- DETROIT,90,3324,2857,3353,04-08-2020
235,MI- FLINT,87,688,590,694,04-08-2020
238,MI- KALAMAZOO,81,159,134,160,04-08-2020
239,MI- LANSING,84,395,335,398,04-08-2020
240,MI- MARQUETTE,80,0,0,0,04-08-2020
242,MI- MUSKEGON,81,57,49,57,04-08-2020
243,MI- PETOSKEY,80,0,0,0,04-08-2020
244,MI- PONTIAC,90,873,751,880,04-08-2020
245,MI- ROYAL OAK,88,1465,1260,1478,04-08-2020
246,MI- SAGINAW,81,221,190,222,04-08-2020
248,MI- ST JOSEPH,82,53,45,53,04-08-2020
249,MI- TRAVERSE CITY,80,0,0,0,04-08-2020
250,MN- DULUTH,80,10,9,10,04-08-2020
251,MN- MINNEAPOLIS,82,1152,986,1162,04-08-2020
253,MN- ROCHESTER,80,137,117,138,04-08-2020
254,MN- ST CLOUD,81,54,46,54,04-08-2020
256,MN- ST PAUL,83,485,414,489,04-08-2020
257,MS- GULFPORT,89,505,433,509,04-08-2020
258,MS- HATTIESBURG,84,314,268,316,04-08-2020
259,MS- JACKSON,83,927,792,935,04-08-2020
261,MS- OXFORD,81,77,67,77,04-08-2020
262,MS- TUPELO,81,133,113,134,04-08-2020
263,MO- CAPE GIRARDEAU,80,0,0,0,04-08-2020
264,MO- COLUMBIA,80,117,102,118,04-08-2020
267,MO- JOPLIN,80,0,0,0,04-08-2020
268,MO- KANSAS CITY,83,1778,1522,1794,04-08-2020
270,MO- SPRINGFIELD,81,133,115,134,04-08-2020
273,MO- ST LOUIS,81,1004,859,1013,04-08-2020
274,MT- BILLINGS,81,261,223,263,04-08-2020
275,MT- GREAT FALLS,80,47,41,47,04-08-2020
276,MT- MISSOULA,81,97,84,97,04-08-2020
277,NE- LINCOLN,86,760,650,767,04-08-2020
278,NE- OMAHA,90,3993,3437,4028,04-08-2020
279,NV- LAS VEGAS,91,2992,2567,3019,04-08-2020
280,NV- RENO,84,511,439,515,04-08-2020
281,NH- LEBANON,86,422,361,425,04-08-2020
282,NH- MANCHESTER,83,439,377,443,04-08-2020
283,NJ- CAMDEN,94,7724,6623,7794,04-08-2020
284,NJ- HACKENSACK,113,8611,7431,8686,04-08-2020
285,NJ- MORRISTOWN,121,5347,4599,5394,04-08-2020
288,NJ- NEW BRUNSWICK,107,5007,4305,5051,04-08-2020
289,NJ- NEWARK,106,8612,7418,8688,04-08-2020
291,NJ- PATERSON,107,2210,1903,2229,04-08-2020
293,NM- ALBUQUERQUE,81,343,295,346,04-08-2020
295,NY- ALBANY,108,9326,8017,9409,04-08-2020
296,NY- BINGHAMTON,88,511,437,515,04-08-2020
297,NY- BRONX,140,15134,13084,15264,04-08-2020
299,NY- BUFFALO,87,1705,1460,1720,04-08-2020
300,NY- ELMIRA,85,346,294,349,04-08-2020
301,NY- EAST LONG ISLAND,146,50335,43483,50772,04-08-2020
304,NY- ROCHESTER,90,1971,1687,1989,04-08-2020
307,NY- SYRACUSE,86,1100,939,1110,04-08-2020
308,NY- WHITE PLAINS,135,11467,9925,11565,04-08-2020
309,NC- ASHEVILLE,81,137,116,138,04-08-2020
311,NC- CHARLOTTE,87,2879,2462,2905,04-08-2020
312,NC- DURHAM,82,898,770,906,04-08-2020
313,NC- GREENSBORO,83,415,354,418,04-08-2020
314,NC- GREENVILLE,80,119,104,120,04-08-2020
315,NC- HICKORY,82,122,102,123,04-08-2020
318,NC- RALEIGH,86,1764,1508,1780,04-08-2020
319,NC- WILMINGTON,81,150,129,151,04-08-2020
320,NC- WINSTON-SALEM,82,538,455,543,04-08-2020
321,ND- BISMARCK,80,53,46,53,04-08-2020
322,ND- FARGO MOORHEAD -MN,80,3,3,3,04-08-2020
323,ND- GRAND FORKS,80,0,0,0,04-08-2020
324,ND- MINOT,80,0,0,0,04-08-2020
325,OH- AKRON,86,1031,883,1040,04-08-2020
326,OH- CANTON,84,620,530,625,04-08-2020
327,OH- CINCINNATI,83,1032,884,1041,04-08-2020
328,OH- CLEVELAND,85,3455,2963,3486,04-08-2020
329,OH- COLUMBUS,82,1193,1017,1204,04-08-2020
330,OH- DAYTON,81,407,350,410,04-08-2020
331,OH- ELYRIA,89,442,380,446,04-08-2020
332,OH- KETTERING,83,251,216,253,04-08-2020
334,OH- TOLEDO,83,844,715,852,04-08-2020
335,OH- YOUNGSTOWN,83,564,484,569,04-08-2020
336,OK- LAWTON,80,4,2,4,04-08-2020
339,OK- OKLAHOMA CITY,85,2192,1870,2212,04-08-2020
340,OK- TULSA,81,436,373,440,04-08-2020
341,OR- BEND,83,101,87,101,04-08-2020
342,OR- EUGENE,83,279,240,281,04-08-2020
343,OR- MEDFORD,80,21,19,21,04-08-2020
344,OR- PORTLAND,84,1596,1365,1610,04-08-2020
345,OR- SALEM,86,202,174,203,04-08-2020
346,PA- ALLENTOWN,94,3006,2573,3033,04-08-2020
347,PA- ALTOONA,80,24,20,24,04-08-2020
350,PA- DANVILLE,81,180,153,181,04-08-2020
351,PA- ERIE,81,170,143,171,04-08-2020
352,PA- HARRISBURG,84,616,526,621,04-08-2020
354,PA- JOHNSTOWN,80,26,22,26,04-08-2020
355,PA- LANCASTER,87,576,492,581,04-08-2020
356,PA- PHILADELPHIA,89,8124,6956,8198,04-08-2020
357,PA- PITTSBURGH,81,1174,1004,1184,04-08-2020
358,PA- READING,87,694,593,700,04-08-2020
359,PA- SAYRE,84,135,115,136,04-08-2020
360,PA- SCRANTON,89,554,474,559,04-08-2020
362,PA- WILKES-BARRE,86,266,227,268,04-08-2020
363,PA- YORK,86,317,270,320,04-08-2020
365,SC- CHARLESTON,91,2230,1909,2250,04-08-2020
366,SC- COLUMBIA,100,4898,4186,4943,04-08-2020
367,SC- FLORENCE,86,578,499,583,04-08-2020
368,SC- GREENVILLE,92,1880,1606,1897,04-08-2020
369,SC- SPARTANBURG,88,554,471,559,04-08-2020
371,SD- SIOUX FALLS,80,177,152,178,04-08-2020
373,TN- CHATTANOOGA,80,122,103,123,04-08-2020
374,TN- JACKSON,80,4,4,4,04-08-2020
375,TN- JOHNSON CITY,80,0,0,0,04-08-2020
376,TN- KINGSPORT,80,0,0,0,04-08-2020
377,TN- KNOXVILLE,80,40,34,40,04-08-2020
379,TN- MEMPHIS,82,873,742,881,04-08-2020
380,TN- NASHVILLE,83,1832,1571,1848,04-08-2020
382,TX- ABILENE,80,0,0,0,04-08-2020
383,TX- AMARILLO,80,0,0,0,04-08-2020
385,TX- AUSTIN,93,3013,2576,3040,04-08-2020
386,TX- BEAUMONT,83,257,217,259,04-08-2020
388,TX- BRYAN,88,322,276,324,04-08-2020
390,TX- CORPUS CHRISTI,80,119,101,120,04-08-2020
391,TX- DALLAS,90,8465,7243,8543,04-08-2020
393,TX- EL PASO,82,430,368,434,04-08-2020
394,TX- FORT WORTH,90,3478,2978,3509,04-08-2020
396,TX- HARLINGEN,82,234,202,236,04-08-2020
397,TX- HOUSTON,88,9281,7933,9367,04-08-2020
399,TX- LONGVIEW,82,112,97,113,04-08-2020
400,TX- LUBBOCK,81,189,164,190,04-08-2020
402,TX- MCALLEN,81,186,159,187,04-08-2020
406,TX- ODESSA,80,12,7,12,04-08-2020
411,TX- SAN ANGELO,80,0,0,0,04-08-2020
412,TX- SAN ANTONIO,91,5611,4817,5661,04-08-2020
413,TX- TEMPLE,88,508,434,512,04-08-2020
416,TX- TYLER,83,336,287,339,04-08-2020
417,TX- VICTORIA,80,0,0,0,04-08-2020
418,TX- WACO,92,461,394,465,04-08-2020
420,TX- WICHITA FALLS,81,91,79,91,04-08-2020
421,UT- OGDEN,83,163,140,164,04-08-2020
422,UT- PROVO,83,194,166,195,04-08-2020
423,UT- SALT LAKE CITY,82,553,475,558,04-08-2020
424,VT- BURLINGTON,91,1216,1041,1227,04-08-2020
426,VA- ARLINGTON,90,2039,1747,2057,04-08-2020
427,VA- CHARLOTTESVILLE,80,72,62,72,04-08-2020
428,VA- LYNCHBURG,80,0,0,0,04-08-2020
429,VA- NEWPORT NEWS,83,308,266,310,04-08-2020
430,VA- NORFOLK,82,356,305,359,04-08-2020
431,VA- RICHMOND,82,604,512,609,04-08-2020
432,VA- ROANOKE,80,0,0,0,04-08-2020
435,VA- WINCHESTER,83,177,150,178,04-08-2020
437,WA- EVERETT,155,4260,3681,4296,04-08-2020
438,WA- OLYMPIA,112,1422,1219,1435,04-08-2020
439,WA- SEATTLE,125,16930,14617,17077,04-08-2020
440,WA- SPOKANE,87,1944,1666,1961,04-08-2020
441,WA- TACOMA,135,4607,3969,4647,04-08-2020
442,WA- YAKIMA,93,511,438,515,04-08-2020
443,WV- CHARLESTON,80,1,1,1,04-08-2020
444,WV- HUNTINGTON,80,0,0,0,04-08-2020
445,WV- MORGANTOWN,80,15,13,15,04-08-2020
446,WI- APPLETON,82,86,73,86,04-08-2020
447,WI- GREEN BAY,80,89,76,89,04-08-2020
448,WI- LA CROSSE,80,50,43,50,04-08-2020
449,WI- MADISON,84,854,731,861,04-08-2020
450,WI- MARSHFIELD,80,2,2,2,04-08-2020
451,WI- MILWAUKEE,85,3108,2667,3136,04-08-2020
452,WI- NEENAH,82,94,80,94,04-08-2020
456,WI- WAUSAU,80,0,0,0,04-08-2020
457,WY- CASPER,82,92,78,92,04-08-2020
303,NY- NEW YORK,128,51489,44465,51937,04-08-2020
