HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
107,CO- PUEBLO,81,88,75,88,04-08-2020
110,CT- HARTFORD,95,3349,2866,3379,04-08-2020
111,CT- NEW HAVEN,102,5921,5094,5973,04-08-2020
112,DE- WILMINGTON,94,1739,1488,1755,04-08-2020
113,DC- WASHINGTON,92,4469,3828,4509,04-08-2020
115,FL- BRADENTON,85,247,212,249,04-08-2020
116,FL- CLEARWATER,83,388,332,391,04-08-2020
118,FL- FORT LAUDERDALE,86,3847,3298,3882,04-08-2020
119,FL- FORT MYERS,84,1194,1024,1204,04-08-2020
120,FL- GAINESVILLE,83,363,310,366,04-08-2020
122,FL- HUDSON,83,309,264,311,04-08-2020
123,FL- JACKSONVILLE,82,949,812,957,04-08-2020
124,FL- LAKELAND,84,302,258,304,04-08-2020
127,FL- MIAMI,86,4761,4084,4804,04-08-2020
129,FL- OCALA,84,362,310,365,04-08-2020
130,FL- ORLANDO,84,2841,2431,2867,04-08-2020
131,FL- ORMOND BEACH,82,288,247,290,04-08-2020
133,FL- PANAMA CITY,80,37,32,37,04-08-2020
134,FL- PENSACOLA,82,319,274,321,04-08-2020
137,FL- SARASOTA,83,312,267,314,04-08-2020
139,FL- ST PETERSBURG,83,315,270,317,04-08-2020
140,FL- TALLAHASSEE,81,291,249,293,04-08-2020
141,FL- TAMPA,84,1156,990,1166,04-08-2020
142,GA- ALBANY,87,533,458,537,04-08-2020
144,GA- ATLANTA,90,8301,7121,8376,04-08-2020
145,GA- AUGUSTA,83,497,426,501,04-08-2020
146,GA- COLUMBUS,82,203,173,204,04-08-2020
147,GA- MACON,82,268,226,270,04-08-2020
148,GA- ROME,88,394,338,397,04-08-2020
149,GA- SAVANNAH,87,1008,859,1017,04-08-2020
154,IL- AURORA,94,500,429,504,04-08-2020
155,IL- BLUE ISLAND,87,1225,1053,1236,04-08-2020
156,IL- CHICAGO,87,4096,3517,4132,04-08-2020
158,IL- ELGIN,96,1184,1016,1194,04-08-2020
161,IL- EVANSTON,90,1633,1402,1647,04-08-2020
163,IL- HINSDALE,90,774,665,781,04-08-2020
164,IL- JOLIET,92,1054,904,1063,04-08-2020
166,IL- MELROSE PARK,90,2149,1845,2168,04-08-2020
170,IL- PEORIA,81,157,135,158,04-08-2020
171,IL- ROCKFORD,86,600,510,605,04-08-2020
172,IL- SPRINGFIELD,80,94,80,94,04-08-2020
173,IL- URBANA,80,55,46,55,04-08-2020
175,IL- BLOOMINGTON,85,94,80,94,04-08-2020
179,IN- EVANSVILLE,80,35,31,35,04-08-2020
180,IN- FORT WAYNE,80,77,66,77,04-08-2020
181,IN- GARY,85,546,468,551,04-08-2020
183,IN- INDIANAPOLIS,83,1541,1320,1555,04-08-2020
184,IN- LAFAYETTE,81,72,61,72,04-08-2020
185,IN- MUNCIE,81,42,37,42,04-08-2020
186,IN- MUNSTER,85,400,343,403,04-08-2020
187,IN- SOUTH BEND,82,261,222,263,04-08-2020
188,IN- TERRE HAUTE,80,14,12,14,04-08-2020
191,IA- DAVENPORT,80,76,65,76,04-08-2020
192,IA- DES MOINES,81,224,193,226,04-08-2020
193,IA- DUBUQUE,81,43,37,43,04-08-2020
194,IA- IOWA CITY,81,204,176,205,04-08-2020
195,IA- MASON CITY,80,0,0,0,04-08-2020
196,IA- SIOUX CITY,80,29,25,29,04-08-2020
197,IA- WATERLOO,80,21,19,21,04-08-2020
200,KS- TOPEKA,81,162,137,163,04-08-2020
201,KS- WICHITA,80,204,176,205,04-08-2020
203,KY- COVINGTON,82,158,135,159,04-08-2020
204,KY- LEXINGTON,81,374,321,377,04-08-2020
205,KY- LOUISVILLE,81,588,504,593,04-08-2020
207,KY- OWENSBORO,81,35,31,35,04-08-2020
208,KY- PADUCAH,80,0,0,0,04-08-2020
209,LA- ALEXANDRIA,82,149,128,150,04-08-2020
210,LA- BATON ROUGE,94,2372,2030,2393,04-08-2020
212,LA- HOUMA,95,722,621,728,04-08-2020
213,LA- LAFAYETTE,83,539,461,543,04-08-2020
214,LA- LAKE CHARLES,81,99,85,99,04-08-2020
216,LA- METAIRIE,119,2712,2340,2735,04-08-2020
217,LA- MONROE,80,55,47,55,04-08-2020
218,LA- NEW ORLEANS,106,4470,3866,4508,04-08-2020
219,LA- SHREVEPORT,83,529,450,534,04-08-2020
221,ME- BANGOR,81,64,54,64,04-08-2020
222,ME- PORTLAND,84,770,661,776,04-08-2020
223,MD- BALTIMORE,90,4541,3883,4583,04-08-2020
225,MD- SALISBURY,89,577,492,582,04-08-2020
226,MD- TAKOMA PARK,103,2007,1722,2025,04-08-2020
227,MA- BOSTON,92,9456,8118,9541,04-08-2020
230,MA- SPRINGFIELD,90,1112,951,1122,04-08-2020
231,MA- WORCESTER,93,1475,1266,1488,04-08-2020
232,MI- ANN ARBOR,92,2712,2330,2736,04-08-2020
233,MI- DEARBORN,90,1123,967,1133,04-08-2020
234,MI- DETROIT,91,3705,3185,3738,04-08-2020
235,MI- FLINT,89,809,693,816,04-08-2020
238,MI- KALAMAZOO,82,229,195,231,04-08-2020
239,MI- LANSING,85,513,437,517,04-08-2020
240,MI- MARQUETTE,80,0,0,0,04-08-2020
242,MI- MUSKEGON,82,79,67,79,04-08-2020
243,MI- PETOSKEY,80,0,0,0,04-08-2020
244,MI- PONTIAC,92,968,832,976,04-08-2020
245,MI- ROYAL OAK,89,1627,1399,1641,04-08-2020
246,MI- SAGINAW,82,266,226,268,04-08-2020
248,MI- ST JOSEPH,83,69,60,69,04-08-2020
249,MI- TRAVERSE CITY,80,4,3,4,04-08-2020
250,MN- DULUTH,80,20,18,20,04-08-2020
251,MN- MINNEAPOLIS,82,1368,1171,1380,04-08-2020
253,MN- ROCHESTER,80,163,140,164,04-08-2020
254,MN- ST CLOUD,81,71,61,71,04-08-2020
256,MN- ST PAUL,83,590,505,595,04-08-2020
257,MS- GULFPORT,91,598,513,603,04-08-2020
258,MS- HATTIESBURG,85,403,342,406,04-08-2020
259,MS- JACKSON,83,1124,958,1134,04-08-2020
261,MS- OXFORD,82,99,84,99,04-08-2020
262,MS- TUPELO,81,186,159,187,04-08-2020
263,MO- CAPE GIRARDEAU,80,0,0,0,04-08-2020
264,MO- COLUMBIA,81,125,107,126,04-08-2020
267,MO- JOPLIN,80,0,0,0,04-08-2020
268,MO- KANSAS CITY,84,2137,1826,2156,04-08-2020
270,MO- SPRINGFIELD,81,154,133,155,04-08-2020
273,MO- ST LOUIS,81,1210,1033,1221,04-08-2020
274,MT- BILLINGS,82,315,270,317,04-08-2020
275,MT- GREAT FALLS,80,49,43,49,04-08-2020
276,MT- MISSOULA,81,102,87,102,04-08-2020
277,NE- LINCOLN,87,901,773,909,04-08-2020
278,NE- OMAHA,91,4350,3746,4388,04-08-2020
279,NV- LAS VEGAS,92,3440,2951,3471,04-08-2020
280,NV- RENO,84,575,495,580,04-08-2020
281,NH- LEBANON,88,517,443,521,04-08-2020
282,NH- MANCHESTER,83,507,435,511,04-08-2020
283,NJ- CAMDEN,96,8853,7600,8933,04-08-2020
284,NJ- HACKENSACK,115,9000,7772,9078,04-08-2020
285,NJ- MORRISTOWN,124,5845,5034,5896,04-08-2020
288,NJ- NEW BRUNSWICK,109,5505,4739,5553,04-08-2020
289,NJ- NEWARK,107,9249,7974,9330,04-08-2020
291,NJ- PATERSON,109,2379,2051,2399,04-08-2020
293,NM- ALBUQUERQUE,81,394,338,397,04-08-2020
295,NY- ALBANY,111,10294,8857,10385,04-08-2020
296,NY- BINGHAMTON,90,628,536,633,04-08-2020
297,NY- BRONX,140,15372,13301,15504,04-08-2020
299,NY- BUFFALO,88,2016,1727,2034,04-08-2020
300,NY- ELMIRA,86,448,383,452,04-08-2020
301,NY- EAST LONG ISLAND,148,51708,44709,52154,04-08-2020
304,NY- ROCHESTER,91,2305,1977,2325,04-08-2020
307,NY- SYRACUSE,87,1365,1166,1377,04-08-2020
308,NY- WHITE PLAINS,135,11510,9963,11608,04-08-2020
309,NC- ASHEVILLE,81,172,149,173,04-08-2020
311,NC- CHARLOTTE,88,3395,2907,3426,04-08-2020
312,NC- DURHAM,83,1064,911,1073,04-08-2020
313,NC- GREENSBORO,84,499,428,503,04-08-2020
314,NC- GREENVILLE,80,126,108,127,04-08-2020
315,NC- HICKORY,83,183,157,184,04-08-2020
318,NC- RALEIGH,87,2069,1776,2087,04-08-2020
319,NC- WILMINGTON,82,185,156,186,04-08-2020
320,NC- WINSTON-SALEM,83,748,635,755,04-08-2020
321,ND- BISMARCK,81,61,52,61,04-08-2020
322,ND- FARGO MOORHEAD -MN,80,7,7,7,04-08-2020
323,ND- GRAND FORKS,80,0,0,0,04-08-2020
324,ND- MINOT,80,5,4,5,04-08-2020
325,OH- AKRON,87,1209,1037,1220,04-08-2020
326,OH- CANTON,85,745,637,751,04-08-2020
327,OH- CINCINNATI,83,1214,1039,1225,04-08-2020
328,OH- CLEVELAND,86,3965,3402,4000,04-08-2020
329,OH- COLUMBUS,82,1496,1274,1510,04-08-2020
330,OH- DAYTON,82,484,413,488,04-08-2020
331,OH- ELYRIA,90,504,433,508,04-08-2020
332,OH- KETTERING,83,296,253,298,04-08-2020
334,OH- TOLEDO,84,1178,1000,1189,04-08-2020
335,OH- YOUNGSTOWN,84,673,576,679,04-08-2020
336,OK- LAWTON,82,74,59,74,04-08-2020
339,OK- OKLAHOMA CITY,86,2785,2371,2811,04-08-2020
340,OK- TULSA,81,587,496,592,04-08-2020
341,OR- BEND,85,126,107,127,04-08-2020
342,OR- EUGENE,84,317,272,319,04-08-2020
343,OR- MEDFORD,80,22,19,22,04-08-2020
344,OR- PORTLAND,85,1910,1633,1927,04-08-2020
345,OR- SALEM,88,228,196,230,04-08-2020
346,PA- ALLENTOWN,97,3532,3027,3564,04-08-2020
347,PA- ALTOONA,81,60,51,60,04-08-2020
350,PA- DANVILLE,82,215,185,216,04-08-2020
351,PA- ERIE,81,242,207,244,04-08-2020
352,PA- HARRISBURG,85,761,651,768,04-08-2020
354,PA- JOHNSTOWN,81,48,41,48,04-08-2020
355,PA- LANCASTER,89,708,605,714,04-08-2020
356,PA- PHILADELPHIA,91,9523,8159,9610,04-08-2020
357,PA- PITTSBURGH,81,1420,1214,1433,04-08-2020
358,PA- READING,89,853,729,860,04-08-2020
359,PA- SAYRE,85,176,151,177,04-08-2020
360,PA- SCRANTON,91,657,563,663,04-08-2020
362,PA- WILKES-BARRE,87,331,284,334,04-08-2020
363,PA- YORK,87,388,332,391,04-08-2020
365,SC- CHARLESTON,93,2657,2268,2681,04-08-2020
366,SC- COLUMBIA,103,5785,4961,5837,04-08-2020
367,SC- FLORENCE,87,649,553,655,04-08-2020
368,SC- GREENVILLE,94,2243,1919,2263,04-08-2020
369,SC- SPARTANBURG,91,738,628,745,04-08-2020
371,SD- SIOUX FALLS,81,199,171,200,04-08-2020
373,TN- CHATTANOOGA,81,166,143,167,04-08-2020
374,TN- JACKSON,80,15,13,15,04-08-2020
375,TN- JOHNSON CITY,80,0,0,0,04-08-2020
376,TN- KINGSPORT,80,0,0,0,04-08-2020
377,TN- KNOXVILLE,80,55,47,55,04-08-2020
379,TN- MEMPHIS,82,1095,936,1105,04-08-2020
380,TN- NASHVILLE,83,2105,1807,2124,04-08-2020
382,TX- ABILENE,80,0,0,0,04-08-2020
383,TX- AMARILLO,80,0,0,0,04-08-2020
385,TX- AUSTIN,95,3595,3077,3628,04-08-2020
386,TX- BEAUMONT,84,376,319,379,04-08-2020
388,TX- BRYAN,89,376,322,379,04-08-2020
390,TX- CORPUS CHRISTI,81,168,143,169,04-08-2020
391,TX- DALLAS,92,10013,8573,10104,04-08-2020
393,TX- EL PASO,82,526,449,530,04-08-2020
394,TX- FORT WORTH,92,4096,3505,4133,04-08-2020
396,TX- HARLINGEN,82,257,221,259,04-08-2020
397,TX- HOUSTON,90,11183,9559,11286,04-08-2020
399,TX- LONGVIEW,82,132,114,133,04-08-2020
400,TX- LUBBOCK,81,217,186,219,04-08-2020
402,TX- MCALLEN,82,246,210,248,04-08-2020
406,TX- ODESSA,81,98,80,99,04-08-2020
411,TX- SAN ANGELO,80,0,0,0,04-08-2020
412,TX- SAN ANTONIO,93,6384,5476,6442,04-08-2020
413,TX- TEMPLE,89,602,516,607,04-08-2020
416,TX- TYLER,84,436,367,440,04-08-2020
417,TX- VICTORIA,80,21,16,21,04-08-2020
418,TX- WACO,94,577,495,582,04-08-2020
420,TX- WICHITA FALLS,82,119,101,120,04-08-2020
421,UT- OGDEN,83,188,161,189,04-08-2020
422,UT- PROVO,83,229,197,231,04-08-2020
423,UT- SALT LAKE CITY,82,644,551,649,04-08-2020
424,VT- BURLINGTON,93,1404,1205,1416,04-08-2020
426,VA- ARLINGTON,92,2376,2038,2397,04-08-2020
427,VA- CHARLOTTESVILLE,81,90,75,90,04-08-2020
428,VA- LYNCHBURG,80,0,0,0,04-08-2020
429,VA- NEWPORT NEWS,84,325,279,327,04-08-2020
430,VA- NORFOLK,82,423,362,426,04-08-2020
431,VA- RICHMOND,82,797,678,804,04-08-2020
432,VA- ROANOKE,80,0,0,0,04-08-2020
435,VA- WINCHESTER,83,227,194,229,04-08-2020
437,WA- EVERETT,156,4372,3780,4409,04-08-2020
438,WA- OLYMPIA,116,1640,1408,1654,04-08-2020
439,WA- SEATTLE,126,17574,15182,17726,04-08-2020
440,WA- SPOKANE,89,2247,1927,2267,04-08-2020
441,WA- TACOMA,138,4921,4245,4964,04-08-2020
442,WA- YAKIMA,95,587,504,592,04-08-2020
443,WV- CHARLESTON,80,17,14,17,04-08-2020
444,WV- HUNTINGTON,80,0,0,0,04-08-2020
445,WV- MORGANTOWN,80,33,29,33,04-08-2020
446,WI- APPLETON,83,117,100,118,04-08-2020
447,WI- GREEN BAY,81,106,91,107,04-08-2020
448,WI- LA CROSSE,81,66,56,66,04-08-2020
449,WI- MADISON,85,1019,873,1028,04-08-2020
450,WI- MARSHFIELD,80,19,15,19,04-08-2020
451,WI- MILWAUKEE,86,3550,3047,3582,04-08-2020
452,WI- NEENAH,83,114,99,115,04-08-2020
456,WI- WAUSAU,80,7,6,7,04-08-2020
457,WY- CASPER,82,110,95,110,04-08-2020
303,NY- NEW YORK,129,53181,45966,53641,04-08-2020
