HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
273,MO- ST LOUIS,81,860,739,867,04-08-2020
274,MT- BILLINGS,81,211,180,212,04-08-2020
275,MT- GREAT FALLS,80,26,22,26,04-08-2020
276,MT- MISSOULA,81,79,67,79,04-08-2020
277,NE- LINCOLN,85,605,515,610,04-08-2020
278,NE- OMAHA,89,3653,3144,3685,04-08-2020
279,NV- LAS VEGAS,89,2589,2219,2612,04-08-2020
280,NV- RENO,83,434,371,438,04-08-2020
281,NH- LEBANON,85,334,285,337,04-08-2020
282,NH- MANCHESTER,82,375,322,378,04-08-2020
283,NJ- CAMDEN,92,6653,5700,6713,04-08-2020
284,NJ- HACKENSACK,112,8161,7038,8232,04-08-2020
285,NJ- MORRISTOWN,117,4797,4121,4840,04-08-2020
288,NJ- NEW BRUNSWICK,104,4473,3842,4513,04-08-2020
289,NJ- NEWARK,104,7903,6800,7973,04-08-2020
291,NJ- PATERSON,105,2023,1741,2041,04-08-2020
293,NM- ALBUQUERQUE,81,291,249,293,04-08-2020
295,NY- ALBANY,105,8325,7151,8399,04-08-2020
296,NY- BINGHAMTON,87,424,362,427,04-08-2020
297,NY- BRONX,138,14729,12724,14856,04-08-2020
299,NY- BUFFALO,86,1450,1242,1463,04-08-2020
300,NY- ELMIRA,83,268,230,270,04-08-2020
301,NY- EAST LONG ISLAND,144,48340,41722,48762,04-08-2020
304,NY- ROCHESTER,88,1626,1389,1641,04-08-2020
307,NY- SYRACUSE,84,916,785,924,04-08-2020
308,NY- WHITE PLAINS,135,11417,9882,11515,04-08-2020
309,NC- ASHEVILLE,80,81,67,81,04-08-2020
311,NC- CHARLOTTE,86,2347,2003,2369,04-08-2020
312,NC- DURHAM,82,722,614,728,04-08-2020
313,NC- GREENSBORO,82,317,270,320,04-08-2020
314,NC- GREENVILLE,80,86,71,86,04-08-2020
315,NC- HICKORY,81,66,55,66,04-08-2020
318,NC- RALEIGH,85,1429,1219,1442,04-08-2020
319,NC- WILMINGTON,81,120,103,121,04-08-2020
320,NC- WINSTON-SALEM,81,405,344,408,04-08-2020
321,ND- BISMARCK,80,49,43,49,04-08-2020
322,ND- FARGO MOORHEAD -MN,80,0,0,0,04-08-2020
323,ND- GRAND FORKS,80,0,0,0,04-08-2020
324,ND- MINOT,80,0,0,0,04-08-2020
325,OH- AKRON,85,874,749,882,04-08-2020
326,OH- CANTON,83,483,411,487,04-08-2020
327,OH- CINCINNATI,82,837,714,844,04-08-2020
328,OH- CLEVELAND,85,3000,2573,3027,04-08-2020
329,OH- COLUMBUS,81,961,820,970,04-08-2020
330,OH- DAYTON,81,336,287,339,04-08-2020
331,OH- ELYRIA,88,385,330,388,04-08-2020
332,OH- KETTERING,82,210,179,211,04-08-2020
334,OH- TOLEDO,82,635,541,641,04-08-2020
335,OH- YOUNGSTOWN,82,469,401,473,04-08-2020
336,OK- LAWTON,80,0,0,0,04-08-2020
339,OK- OKLAHOMA CITY,84,1820,1561,1836,04-08-2020
340,OK- TULSA,81,363,312,366,04-08-2020
341,OR- BEND,83,88,76,88,04-08-2020
342,OR- EUGENE,83,230,197,232,04-08-2020
343,OR- MEDFORD,80,13,11,13,04-08-2020
344,OR- PORTLAND,83,1318,1128,1330,04-08-2020
345,OR- SALEM,86,177,152,178,04-08-2020
346,PA- ALLENTOWN,92,2529,2164,2552,04-08-2020
347,PA- ALTOONA,80,1,1,1,04-08-2020
350,PA- DANVILLE,81,113,95,114,04-08-2020
351,PA- ERIE,80,119,102,120,04-08-2020
352,PA- HARRISBURG,83,466,395,470,04-08-2020
354,PA- JOHNSTOWN,80,6,5,6,04-08-2020
355,PA- LANCASTER,86,464,396,468,04-08-2020
356,PA- PHILADELPHIA,88,6870,5880,6933,04-08-2020
357,PA- PITTSBURGH,81,951,810,960,04-08-2020
358,PA- READING,86,565,483,570,04-08-2020
359,PA- SAYRE,83,80,66,80,04-08-2020
360,PA- SCRANTON,88,449,383,453,04-08-2020
362,PA- WILKES-BARRE,85,210,179,211,04-08-2020
363,PA- YORK,84,252,215,254,04-08-2020
365,SC- CHARLESTON,89,1822,1556,1839,04-08-2020
366,SC- COLUMBIA,96,4095,3506,4132,04-08-2020
367,SC- FLORENCE,85,455,386,459,04-08-2020
368,SC- GREENVILLE,89,1542,1318,1556,04-08-2020
369,SC- SPARTANBURG,85,393,335,396,04-08-2020
371,SD- SIOUX FALLS,80,147,126,148,04-08-2020
373,TN- CHATTANOOGA,80,64,53,64,04-08-2020
374,TN- JACKSON,80,0,0,0,04-08-2020
375,TN- JOHNSON CITY,80,0,0,0,04-08-2020
376,TN- KINGSPORT,80,0,0,0,04-08-2020
377,TN- KNOXVILLE,80,27,23,27,04-08-2020
379,TN- MEMPHIS,81,647,548,653,04-08-2020
380,TN- NASHVILLE,82,1595,1369,1609,04-08-2020
382,TX- ABILENE,80,0,0,0,04-08-2020
383,TX- AMARILLO,80,0,0,0,04-08-2020
385,TX- AUSTIN,91,2520,2156,2543,04-08-2020
386,TX- BEAUMONT,82,171,143,172,04-08-2020
388,TX- BRYAN,86,267,228,269,04-08-2020
390,TX- CORPUS CHRISTI,80,91,79,91,04-08-2020
391,TX- DALLAS,88,7096,6069,7161,04-08-2020
393,TX- EL PASO,81,351,301,354,04-08-2020
394,TX- FORT WORTH,88,2876,2457,2902,04-08-2020
396,TX- HARLINGEN,82,181,154,182,04-08-2020
397,TX- HOUSTON,86,7702,6585,7773,04-08-2020
399,TX- LONGVIEW,82,88,75,88,04-08-2020
400,TX- LUBBOCK,81,188,163,189,04-08-2020
402,TX- MCALLEN,81,150,129,151,04-08-2020
406,TX- ODESSA,80,0,0,0,04-08-2020
411,TX- SAN ANGELO,80,0,0,0,04-08-2020
412,TX- SAN ANTONIO,90,4913,4215,4957,04-08-2020
413,TX- TEMPLE,86,374,317,377,04-08-2020
416,TX- TYLER,82,258,219,260,04-08-2020
417,TX- VICTORIA,80,0,0,0,04-08-2020
418,TX- WACO,89,394,339,397,04-08-2020
420,TX- WICHITA FALLS,81,91,79,91,04-08-2020
421,UT- OGDEN,82,138,119,139,04-08-2020
422,UT- PROVO,82,164,141,165,04-08-2020
423,UT- SALT LAKE CITY,81,478,410,482,04-08-2020
424,VT- BURLINGTON,89,963,821,972,04-08-2020
426,VA- ARLINGTON,89,1742,1492,1757,04-08-2020
427,VA- CHARLOTTESVILLE,80,55,46,55,04-08-2020
428,VA- LYNCHBURG,80,0,0,0,04-08-2020
429,VA- NEWPORT NEWS,83,275,236,277,04-08-2020
430,VA- NORFOLK,81,307,262,309,04-08-2020
431,VA- RICHMOND,81,487,417,491,04-08-2020
432,VA- ROANOKE,80,0,0,0,04-08-2020
435,VA- WINCHESTER,82,135,115,136,04-08-2020
437,WA- EVERETT,152,4105,3543,4140,04-08-2020
438,WA- OLYMPIA,107,1202,1029,1213,04-08-2020
439,WA- SEATTLE,123,16141,13925,16282,04-08-2020
440,WA- SPOKANE,86,1653,1414,1668,04-08-2020
441,WA- TACOMA,131,4233,3642,4270,04-08-2020
442,WA- YAKIMA,91,436,374,440,04-08-2020
443,WV- CHARLESTON,80,0,0,0,04-08-2020
444,WV- HUNTINGTON,80,0,0,0,04-08-2020
445,WV- MORGANTOWN,80,1,1,1,04-08-2020
446,WI- APPLETON,81,66,56,66,04-08-2020
447,WI- GREEN BAY,80,71,61,71,04-08-2020
448,WI- LA CROSSE,80,38,33,38,04-08-2020
449,WI- MADISON,83,730,626,736,04-08-2020
450,WI- MARSHFIELD,80,0,0,0,04-08-2020
451,WI- MILWAUKEE,84,2712,2327,2736,04-08-2020
452,WI- NEENAH,82,84,73,84,04-08-2020
456,WI- WAUSAU,80,0,0,0,04-08-2020
457,WY- CASPER,81,65,55,65,04-08-2020
303,NY- NEW YORK,126,49218,42466,49648,04-08-2020
