HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Hospitalizations (Range),Projected Demand (Range),Last Update
340,OK- TULSA,88.49,421,384,601,83.56,109.85,421 [384 - 601],88.49% [83.56% - 109.85%],05-12-2020
341,OR- BEND,85.35,18,16,25,81.23,96.79,18 [16 - 25],85.35% [81.23% - 96.79%],05-12-2020
342,OR- EUGENE,84.77,52,47,72,81.45,95.06,52 [47 - 72],84.77% [81.45% - 95.06%],05-12-2020
343,OR- MEDFORD,82.96,24,22,35,80.73,90.36,24 [22 - 35],82.96% [80.73% - 90.36%],05-12-2020
344,OR- PORTLAND,88.54,443,398,532,83.0,99.21,443 [398 - 532],88.54% [83.0% - 99.21%],05-12-2020
345,OR- SALEM,88.07,30,27,41,82.52,103.39,30 [27 - 41],88.07% [82.52% - 103.39%],05-12-2020
346,PA- ALLENTOWN,94.02,439,399,519,85.57,110.22,439 [399 - 519],94.02% [85.57% - 110.22%],05-12-2020
347,PA- ALTOONA,84.68,30,27,38,81.44,91.37,30 [27 - 38],84.68% [81.44% - 91.37%],05-12-2020
350,PA- DANVILLE,85.82,83,72,104,81.65,94.22,83 [72 - 104],85.82% [81.65% - 94.22%],05-12-2020
351,PA- ERIE,83.54,76,68,94,80.99,88.45,76 [68 - 94],83.54% [80.99% - 88.45%],05-12-2020
352,PA- HARRISBURG,94.04,318,286,378,85.19,109.68,318 [286 - 378],94.04% [85.19% - 109.68%],05-12-2020
354,PA- JOHNSTOWN,83.11,19,17,24,81.22,87.43,19 [17 - 24],83.11% [81.22% - 87.43%],05-12-2020
355,PA- LANCASTER,96.71,195,175,233,86.13,116.36,195 [175 - 233],96.71% [86.13% - 116.36%],05-12-2020
356,PA- PHILADELPHIA,89.24,1411,1281,1674,83.81,100.31,1411 [1281 - 1674],89.24% [83.81% - 100.31%],05-12-2020
357,PA- PITTSBURGH,84.45,517,459,626,81.41,90.18,517 [459 - 626],84.45% [81.41% - 90.18%],05-12-2020
358,PA- READING,93.85,194,172,232,84.49,111.25,194 [172 - 232],93.85% [84.49% - 111.25%],05-12-2020
359,PA- SAYRE,85.98,23,20,31,80.85,95.29,23 [20 - 31],85.98% [80.85% - 95.29%],05-12-2020
360,PA- SCRANTON,92.0,103,93,124,83.97,106.87,103 [93 - 124],92.0% [83.97% - 106.87%],05-12-2020
362,PA- WILKES-BARRE,91.66,74,66,90,83.21,107.48,74 [66 - 90],91.66% [83.21% - 107.48%],05-12-2020
363,PA- YORK,102.14,180,164,209,89.63,123.68,180 [164 - 209],102.14% [89.63% - 123.68%],05-12-2020
364,RI- PROVIDENCE,115.39,1103,1000,1317,94.5,158.13,1103 [1000 - 1317],115.39% [94.5% - 158.13%],05-12-2020
365,SC- CHARLESTON,91.44,337,306,417,84.43,108.12,337 [306 - 417],91.44% [84.43% - 108.12%],05-12-2020
366,SC- COLUMBIA,95.17,566,515,666,85.98,112.58,566 [515 - 666],95.17% [85.98% - 112.58%],05-12-2020
367,SC- FLORENCE,89.47,123,113,148,84.18,100.81,123 [113 - 148],89.47% [84.18% - 100.81%],05-12-2020
368,SC- GREENVILLE,91.55,274,250,336,84.85,107.55,274 [250 - 336],91.55% [84.85% - 107.55%],05-12-2020
369,SC- SPARTANBURG,90.71,109,100,132,84.9,103.75,109 [100 - 132],90.71% [84.9% - 103.75%],05-12-2020
370,SD- RAPID CITY,86.41,39,34,53,81.45,99.48,39 [34 - 53],86.41% [81.45% - 99.48%],05-12-2020
371,SD- SIOUX FALLS,96.07,443,393,559,85.34,123.62,443 [393 - 559],96.07% [85.34% - 123.62%],05-12-2020
373,TN- CHATTANOOGA,86.73,146,131,174,82.05,94.1,146 [131 - 174],86.73% [82.05% - 94.1%],05-12-2020
374,TN- JACKSON,82.7,34,30,45,80.3,87.63,34 [30 - 45],82.7% [80.3% - 87.63%],05-12-2020
375,TN- JOHNSON CITY,84.82,42,38,54,81.28,92.23,42 [38 - 54],84.82% [81.28% - 92.23%],05-12-2020
376,TN- KINGSPORT,84.62,89,78,110,80.86,91.23,89 [78 - 110],84.62% [80.86% - 91.23%],05-12-2020
377,TN- KNOXVILLE,83.57,146,130,191,80.93,90.11,146 [130 - 191],83.57% [80.93% - 90.11%],05-12-2020
379,TN- MEMPHIS,88.02,502,442,619,82.31,100.24,502 [442 - 619],88.02% [82.31% - 100.24%],05-12-2020
380,TN- NASHVILLE,89.98,1068,957,1283,83.19,103.74,1068 [957 - 1283],89.98% [83.19% - 103.74%],05-12-2020
382,TX- ABILENE,81.07,8,7,19,80.0,84.97,8 [7 - 19],81.07% [80.0% - 84.97%],05-12-2020
383,TX- AMARILLO,81.58,19,18,34,80.8,87.06,19 [18 - 34],81.58% [80.8% - 87.06%],05-12-2020
385,TX- AUSTIN,97.19,598,537,760,86.12,125.97,598 [537 - 760],97.19% [86.12% - 125.97%],05-12-2020
386,TX- BEAUMONT,84.41,59,53,80,81.68,93.28,59 [53 - 80],84.41% [81.68% - 93.28%],05-12-2020
388,TX- BRYAN,92.18,70,63,90,83.59,112.68,70 [63 - 90],92.18% [83.59% - 112.68%],05-12-2020
390,TX- CORPUS CHRISTI,82.72,52,46,75,80.58,89.11,52 [46 - 75],82.72% [80.58% - 89.11%],05-12-2020
391,TX- DALLAS,89.48,1476,1336,1855,83.92,104.22,1476 [1336 - 1855],89.48% [83.92% - 104.22%],05-12-2020
393,TX- EL PASO,86.72,181,162,222,82.51,95.63,181 [162 - 222],86.72% [82.51% - 95.63%],05-12-2020
394,TX- FORT WORTH,92.32,613,555,776,84.97,112.51,613 [555 - 776],92.32% [84.97% - 112.51%],05-12-2020
396,TX- HARLINGEN,83.42,46,41,64,81.2,91.42,46 [41 - 64],83.42% [81.2% - 91.42%],05-12-2020
397,TX- HOUSTON,87.48,1637,1475,2104,82.89,100.18,1637 [1475 - 2104],87.48% [82.89% - 100.18%],05-12-2020
399,TX- LONGVIEW,84.43,27,24,39,81.17,94.87,27 [24 - 39],84.43% [81.17% - 94.87%],05-12-2020
400,TX- LUBBOCK,83.61,84,73,118,80.92,92.38,84 [73 - 118],83.61% [80.92% - 92.38%],05-12-2020
402,TX- MCALLEN,83.43,50,45,71,81.13,90.91,50 [45 - 71],83.43% [81.13% - 90.91%],05-12-2020
406,TX- ODESSA,82.13,24,21,37,80.93,88.05,24 [21 - 37],82.13% [80.93% - 88.05%],05-12-2020
411,TX- SAN ANGELO,81.16,2,2,6,80.29,84.22,2 [2 - 6],81.16% [80.29% - 84.22%],05-12-2020
412,TX- SAN ANTONIO,93.37,1165,1044,1427,84.68,113.32,1165 [1044 - 1427],93.37% [84.68% - 113.32%],05-12-2020
413,TX- TEMPLE,92.72,117,105,151,84.05,115.57,117 [105 - 151],92.72% [84.05% - 115.57%],05-12-2020
416,TX- TYLER,85.91,91,79,125,81.43,99.58,91 [79 - 125],85.91% [81.43% - 99.58%],05-12-2020
417,TX- VICTORIA,82.96,21,19,30,80.78,89.78,21 [19 - 30],82.96% [80.78% - 89.78%],05-12-2020
418,TX- WACO,96.47,94,84,117,85.19,121.71,94 [84 - 117],96.47% [85.19% - 121.71%],05-12-2020
420,TX- WICHITA FALLS,83.9,26,23,37,80.87,94.35,26 [23 - 37],83.9% [80.87% - 94.35%],05-12-2020
421,UT- OGDEN,91.05,76,68,92,83.29,104.52,76 [68 - 92],91.05% [83.29% - 104.52%],05-12-2020
422,UT- PROVO,90.53,93,83,112,83.1,104.28,93 [83 - 112],90.53% [83.1% - 104.28%],05-12-2020
423,UT- SALT LAKE CITY,87.38,289,258,346,82.2,96.73,289 [258 - 346],87.38% [82.2% - 96.73%],05-12-2020
424,VT- BURLINGTON,83.97,56,49,81,80.44,92.63,56 [49 - 81],83.97% [80.44% - 92.63%],05-12-2020
426,VA- ARLINGTON,168.76,3319,3085,3747,128.46,252.14,3319 [3085 - 3747],168.76% [128.46% - 252.14%],05-12-2020
427,VA- CHARLOTTESVILLE,109.89,415,373,523,90.55,155.62,415 [373 - 523],109.89% [90.55% - 155.62%],05-12-2020
428,VA- LYNCHBURG,93.02,95,84,123,84.12,114.71,95 [84 - 123],93.02% [84.12% - 114.71%],05-12-2020
429,VA- NEWPORT NEWS,129.9,565,504,683,95.72,196.86,565 [504 - 683],129.9% [95.72% - 196.86%],05-12-2020
430,VA- NORFOLK,119.58,1069,952,1323,92.89,178.3,1069 [952 - 1323],119.58% [92.89% - 178.3%],05-12-2020
431,VA- RICHMOND,107.31,1722,1551,2084,89.79,145.06,1722 [1551 - 2084],107.31% [89.79% - 145.06%],05-12-2020
432,VA- ROANOKE,86.54,177,153,231,81.61,98.25,177 [153 - 231],86.54% [81.61% - 98.25%],05-12-2020
435,VA- WINCHESTER,113.16,305,280,356,96.51,148.17,305 [280 - 356],113.16% [96.51% - 148.17%],05-12-2020
437,WA- EVERETT,135.28,449,412,482,102.66,160.27,449 [412 - 482],135.28% [102.66% - 160.27%],05-12-2020
438,WA- OLYMPIA,125.02,300,272,332,96.0,156.74,300 [272 - 332],125.02% [96.0% - 156.74%],05-12-2020
439,WA- SEATTLE,114.17,1961,1790,2117,93.36,135.43,1961 [1790 - 2117],114.17% [93.36% - 135.43%],05-12-2020
440,WA- SPOKANE,97.98,673,599,789,85.27,118.41,673 [599 - 789],97.98% [85.27% - 118.41%],05-12-2020
441,WA- TACOMA,129.35,602,550,649,99.48,153.84,602 [550 - 649],129.35% [99.48% - 153.84%],05-12-2020
442,WA- YAKIMA,108.54,160,143,187,88.29,139.93,160 [143 - 187],108.54% [88.29% - 139.93%],05-12-2020
443,WV- CHARLESTON,80.6,14,12,20,80.04,81.81,14 [12 - 20],80.6% [80.04% - 81.81%],05-12-2020
444,WV- HUNTINGTON,80.37,4,2,13,80.0,84.18,4 [2 - 13],80.37% [80.0% - 84.18%],05-12-2020
445,WV- MORGANTOWN,81.28,22,20,30,80.4,84.14,22 [20 - 30],81.28% [80.4% - 84.14%],05-12-2020
446,WI- APPLETON,90.79,63,56,81,82.92,109.17,63 [56 - 81],90.79% [82.92% - 109.17%],05-12-2020
447,WI- GREEN BAY,84.89,75,67,100,81.25,94.12,75 [67 - 100],84.89% [81.25% - 94.12%],05-12-2020
448,WI- LA CROSSE,93.4,124,112,145,84.92,107.23,124 [112 - 145],93.4% [84.92% - 107.23%],05-12-2020
449,WI- MADISON,93.07,390,350,451,84.35,106.72,390 [350 - 451],93.07% [84.35% - 106.72%],05-12-2020
450,WI- MARSHFIELD,84.46,49,42,64,80.93,91.97,49 [42 - 64],84.46% [80.93% - 91.97%],05-12-2020
451,WI- MILWAUKEE,92.39,1277,1157,1435,84.73,105.09,1277 [1157 - 1435],92.39% [84.73% - 105.09%],05-12-2020
452,WI- NEENAH,90.92,57,51,71,83.05,106.52,57 [51 - 71],90.92% [83.05% - 106.52%],05-12-2020
456,WI- WAUSAU,83.45,15,13,22,80.53,90.62,15 [13 - 22],83.45% [80.53% - 90.62%],05-12-2020
457,WY- CASPER,81.95,11,10,15,80.71,85.56,11 [10 - 15],81.95% [80.71% - 85.56%],05-12-2020
303,NY- NEW YORK,88.97,1527,1379,1799,83.08,100.58,1527 [1379 - 1799],88.97% [83.08% - 100.58%],05-12-2020
